2023-07-23 11:24:05,758 INFO  Logger.cs: 70 - 
2023-07-23 11:39:08,317 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-113
2023-07-23 11:39:08,317 INFO  ExportHelperExtension.cs: 1136 - Found 34 in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-113
2023-07-23 11:39:08,317 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-113
2023-07-23 11:39:08,317 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T70．1-2000内六角圆柱头螺钉M10×50-urdf-89
2023-07-23 11:39:08,317 INFO  ExportHelperExtension.cs: 1136 - Found 35 in GB／T70．1-2000内六角圆柱头螺钉M10×50-urdf-89
2023-07-23 11:39:08,317 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T70．1-2000内六角圆柱头螺钉M10×50-urdf-89
2023-07-23 11:39:08,317 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-114
2023-07-23 11:39:08,317 INFO  ExportHelperExtension.cs: 1136 - Found 34 in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-114
2023-07-23 11:39:08,317 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-114
2023-07-23 11:39:08,317 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T6170-20001型六角螺母A级和B级M10-urdf-23
2023-07-23 11:39:08,317 INFO  ExportHelperExtension.cs: 1136 - Found 31 in GB／T6170-20001型六角螺母A级和B级M10-urdf-23
2023-07-23 11:39:08,317 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T6170-20001型六角螺母A级和B级M10-urdf-23
2023-07-23 11:39:08,317 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T6170-20001型六角螺母A级和B级M10-urdf-24
2023-07-23 11:39:08,317 INFO  ExportHelperExtension.cs: 1136 - Found 31 in GB／T6170-20001型六角螺母A级和B级M10-urdf-24
2023-07-23 11:39:08,317 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T6170-20001型六角螺母A级和B级M10-urdf-24
2023-07-23 11:39:08,317 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T70．1-2000内六角圆柱头螺钉M10×50-urdf-93
2023-07-23 11:39:08,317 INFO  ExportHelperExtension.cs: 1136 - Found 35 in GB／T70．1-2000内六角圆柱头螺钉M10×50-urdf-93
2023-07-23 11:39:08,317 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T70．1-2000内六角圆柱头螺钉M10×50-urdf-93
2023-07-23 11:39:08,317 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T6170-20001型六角螺母A级和B级M10-urdf-25
2023-07-23 11:39:08,317 INFO  ExportHelperExtension.cs: 1136 - Found 31 in GB／T6170-20001型六角螺母A级和B级M10-urdf-25
2023-07-23 11:39:08,317 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T6170-20001型六角螺母A级和B级M10-urdf-25
2023-07-23 11:39:08,317 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T6170-20001型六角螺母A级和B级M10-urdf-21
2023-07-23 11:39:08,317 INFO  ExportHelperExtension.cs: 1136 - Found 31 in GB／T6170-20001型六角螺母A级和B级M10-urdf-21
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T6170-20001型六角螺母A级和B级M10-urdf-21
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-184
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1136 - Found 27 in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-184
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-184
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-186
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1136 - Found 27 in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-186
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-186
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T6170-20001型六角螺母A级和B级M10-urdf-20
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1136 - Found 31 in GB／T6170-20001型六角螺母A级和B级M10-urdf-20
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T6170-20001型六角螺母A级和B级M10-urdf-20
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T6170-20001型六角螺母A级和B级M10-urdf-22
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1136 - Found 31 in GB／T6170-20001型六角螺母A级和B级M10-urdf-22
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T6170-20001型六角螺母A级和B级M10-urdf-22
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-185
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1136 - Found 27 in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-185
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-185
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-187
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1136 - Found 27 in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-187
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-187
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T6170-20001型六角螺母A级和B级M10-urdf-26
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1136 - Found 31 in GB／T6170-20001型六角螺母A级和B级M10-urdf-26
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T6170-20001型六角螺母A级和B级M10-urdf-26
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-188
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1136 - Found 27 in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-188
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-188
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-189
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1136 - Found 27 in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-189
2023-07-23 11:39:08,327 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-189
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-140
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-140
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-140
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-141
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-141
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-141
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-142
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-142
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-142
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-143
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-143
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-143
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-144
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-144
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-144
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-145
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-145
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-145
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-164
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1136 - Found 27 in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-164
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-164
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-118
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-118
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-118
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-101
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1136 - Found 34 in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-101
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-101
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-120
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-120
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-120
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-105
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1136 - Found 34 in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-105
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-105
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-95
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-95
2023-07-23 11:39:08,337 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-95
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-99
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-99
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-99
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-106
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1136 - Found 34 in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-106
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-106
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-97
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-97
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-97
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-160
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1136 - Found 27 in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-160
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-160
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-166
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1136 - Found 27 in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-166
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-166
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-104
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1136 - Found 34 in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-104
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-104
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-98
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-98
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-98
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-116
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-116
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-116
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-121
2023-07-23 11:39:08,347 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-121
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-121
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-146
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-146
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-146
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-117
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-117
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-117
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-119
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-119
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-119
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-122
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-122
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-122
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-161
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1136 - Found 27 in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-161
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-161
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-162
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1136 - Found 27 in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-162
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-162
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-163
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1136 - Found 27 in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-163
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-163
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-165
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1136 - Found 27 in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-165
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-165
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-100
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1136 - Found 34 in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-100
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-100
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-102
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1136 - Found 34 in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-102
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-102
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-103
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1136 - Found 34 in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-103
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-103
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-94
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-94
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-94
2023-07-23 11:39:08,357 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T97．2-1985平垫圈倒角型A级10×2-urdf-96
2023-07-23 11:39:08,367 INFO  ExportHelperExtension.cs: 1136 - Found 25 in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-96
2023-07-23 11:39:08,367 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T97．2-1985平垫圈倒角型A级10×2-urdf-96
2023-07-23 11:39:08,367 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-141
2023-07-23 11:39:08,367 INFO  ExportHelperExtension.cs: 1136 - Found 27 in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-141
2023-07-23 11:39:08,367 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T93-1987标准型弹性垫圈(装配)10×2．6-urdf-141
2023-07-23 11:39:08,367 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-86
2023-07-23 11:39:08,367 INFO  ExportHelperExtension.cs: 1136 - Found 34 in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-86
2023-07-23 11:39:08,367 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-86
2023-07-23 11:39:08,367 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-88
2023-07-23 11:39:08,367 INFO  ExportHelperExtension.cs: 1136 - Found 34 in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-88
2023-07-23 11:39:08,367 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-88
2023-07-23 11:39:08,367 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-84
2023-07-23 11:39:08,367 INFO  ExportHelperExtension.cs: 1136 - Found 34 in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-84
2023-07-23 11:39:08,367 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-84
2023-07-23 11:39:08,367 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-89
2023-07-23 11:39:08,367 INFO  ExportHelperExtension.cs: 1136 - Found 34 in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-89
2023-07-23 11:39:08,367 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-89
2023-07-23 11:39:08,367 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-90
2023-07-23 11:39:08,367 INFO  ExportHelperExtension.cs: 1136 - Found 34 in GB／T70．1-2000内六角圆柱头螺钉M10×30-urdf-90
